file;f1;fitness;precision;generalisation;simplicity;method
base log;0.9248696138724485;0.8831474240247401;0.9707294051492148;0.8292786340601278;0.4403292181069959;TBR
0.8;0.9214573245997806;0.8778749595679163;0.9695930622834231;0.7712255186087985;0.4403292181069959;TBR
0.7;0.9203287332919614;0.8766819592384527;0.9685492418507062;0.7486355707299466;0.4403292181069959;TBR
0.6;0.9186037524486118;0.8740899518191946;0.9678946394097269;0.7179873709016564;0.4403292181069959;TBR
0.5;0.8393214156750896;0.8700061306956923;0.8107274329859491;0.6708630901500918;0.4403292181069959;TBR
0.4;0.7512048882743864;0.8697537557428152;0.6610963661981061;0.6174801113333588;0.4403292181069959;TBR
0.3;0.6463430487738371;0.8728894086131787;0.5131595840287585;0.605375350533878;0.4403292181069959;TBR
0.2;0.7541124280159437;0.8814189611346059;0.6589394207514894;0.5914117835591688;0.4403292181069959;TBR
0.1;0.5117944435786127;0.8829615805919093;0.3603257181633115;0.5263453276005301;0.4403292181069959;TBR
0.05;0.3388904931513889;0.8887971424146209;0.20935852372583474;0.43981949331550907;0.4403292181069959;TBR
0.01;0.33071088049850145;0.9033114180589903;0.20240700218818386;0.24675045685701924;0.4403292181069959;TBR
0.005;0.33298632600538136;0.8769827684582905;0.2055084745762712;0.1465933169960434;0.4403292181069959;TBR
0.001;0.2998835451819917;0.778428093645485;0.18571428571428572;0.008135922744818114;0.4403292181069959;TBR
