file;f1;fitness;precision;generalisation;simplicity;method
base log;0.49443673344523115;1.0;0.3284064804374959;0.8554073029005208;0.6000000000000001;TBR
0.8;0.4941264539252436;1.0;0.32813276733178875;0.8396160962122188;0.6000000000000001;TBR
0.7;0.4653759479583911;1.0;0.30325078467216227;0.846211029180831;0.6000000000000001;TBR
0.6;0.4941975950818724;1.0;0.32819551454278795;0.8387866174468999;0.6000000000000001;TBR
0.5;0.4797380180094283;1.0;0.3155627278012162;0.8349540176780289;0.6000000000000001;TBR
0.4;0.45580439676894635;1.0;0.29517270727570233;0.8151356359309092;0.6000000000000001;TBR
0.3;0.4752633709022676;1.0;0.3117019436881412;0.821244106550135;0.6000000000000001;TBR
0.2;0.4549358213384775;1.0;0.2944446111828086;0.8038839974557993;0.6000000000000001;TBR
0.1;0.46939980442443585;1.0;0.3066769531202912;0.7717480728043613;0.6000000000000001;TBR
0.05;0.4489159543636964;1.0;0.2894207800193941;0.6785092326735038;0.6000000000000001;TBR
0.01;0.41759968571989786;1.0;0.2639026812313804;0.5494351833787867;0.6000000000000001;TBR
0.005;0.4019047619047619;1.0;0.25148986889153757;0.49626949367210327;0.6000000000000001;TBR
0.001;0.2728249194414608;1.0;0.15796019900497515;0.30229048787180557;0.6000000000000001;TBR
