file;f1;fitness;precision;generalisation;simplicity;method
base log;0.39333299152062096;0.9673698139643496;0.24685144973815298;0.7975254646756472;0.6666666666666666;TBR
0.8;0.3935177897986243;0.9675656756178661;0.24698427393127775;0.7933922862896949;0.6666666666666666;TBR
0.7;0.39298274922800247;0.9670185576175131;0.24659844565489897;0.7783221895794715;0.6666666666666666;TBR
0.6;0.39303980212025935;0.9669785575048733;0.24664598010361038;0.7842174350353658;0.6666666666666666;TBR
0.5;0.3930672513721897;0.9675226937698813;0.24663221673528002;0.7641501424531383;0.6666666666666666;TBR
0.4;0.3933648134372455;0.9674588381484933;0.24687072013249678;0.7683693370038083;0.6666666666666666;TBR
0.3;0.39309233646812514;0.966827596947516;0.24669718422313303;0.7533967993059649;0.6666666666666666;TBR
0.2;0.3932349761216165;0.9676766890972033;0.24675428243325148;0.7324542775270156;0.6666666666666666;TBR
0.1;0.39241878082849013;0.9660626535626535;0.24621648492117343;0.6989188066444376;0.6666666666666666;TBR
0.05;0.39214106284423733;0.9677022454629345;0.24589177722192324;0.6150624666920461;0.6666666666666666;TBR
0.01;0.2686576839489823;0.9699021820917983;0.1559238796807858;0.49434119017667977;0.6666666666666666;TBR
0.005;0.38335958372081774;0.9449081803005008;0.24045801526717558;0.42668082121863904;0.6666666666666666;TBR
0.001;0.29799426934097417;1.0;0.17508417508417506;0.23893853159082012;0.6666666666666666;TBR
