file;f1;fitness;precision;generalisation;simplicity;method
base_event_log;0.9023257828218826;0.9141505294020595;0.8908030413498594;-1;-1;token based replay
sample 0.8;0.9023257828218826;0.9141505294020595;0.8908030413498594;-1;-1;token based replay
sample 0.7;0.9486647228562953;0.9136721612749092;0.9864443739899009;-1;-1;token based replay
sample 0.6;0.9397698129946785;0.9148719801210167;0.9660607247206241;-1;-1;token based replay
sample 0.5;0.9105449183478233;0.9133317177295683;0.907775073651851;-1;-1;token based replay
sample 0.4;0.9023257828218826;0.9141505294020595;0.8908030413498594;-1;-1;token based replay
sample 0.3;0.9392272853163247;0.9138442189654288;0.9660607247206241;-1;-1;token based replay
sample 0.2;0.9386401286764574;0.9127331777742819;0.9660607247206241;-1;-1;token based replay
sample 0.1;0.93904079771733;0.9134911973264737;0.9660607247206241;-1;-1;token based replay
sample 0.05;0.9471888991624144;0.91072635790289;0.9866928951631567;-1;-1;token based replay
sample 0.01;0.9058186426558972;0.9085754445520531;0.9030785195434106;-1;-1;token based replay
sample 0.005;0.9477731677688005;0.9097069758926046;0.9891642039857543;-1;-1;token based replay
sample 0.001;0.91562677082212;0.869210525763705;0.9672799696509864;-1;-1;token based replay
