file;f1;fitness;precision;generalisation;simplicity;method
base_event_log;0.331063418997434;0.953302343963492;0.20031435517093632;-1;-1;token based replay
sample 0.8;0.33414283942919165;0.9502550865375227;0.20271166665524298;-1;-1;token based replay
sample 0.7;0.33094803519292243;0.951392077115335;0.20031435517093632;-1;-1;token based replay
sample 0.6;0.3309484651384149;0.9513991834478075;0.20031435517093632;-1;-1;token based replay
sample 0.5;0.3154734218444535;0.9592699663683033;0.18877830502142;-1;-1;token based replay
sample 0.4;0.29740122679780295;0.9029861769229122;0.17801560164009655;-1;-1;token based replay
sample 0.3;0.2654938508010021;0.9000697718158872;0.15571215611871525;-1;-1;token based replay
sample 0.2;0.3699409607128643;0.8989575394139077;0.23289022647683777;-1;-1;token based replay
sample 0.1;0.33244064195264456;0.9598267413555512;0.20103505331211768;-1;-1;token based replay
sample 0.05;0.2607388768377761;0.8969804260428027;0.15253999264787887;-1;-1;token based replay
sample 0.01;0.7030329946679451;0.9602965865537125;0.5544860919150204;-1;-1;token based replay
sample 0.005;0.8886101007354659;0.9554562187746516;0.8305058261529532;-1;-1;token based replay
sample 0.001;0.9413901646032552;0.9502180462215856;0.9327248017790827;-1;-1;token based replay
