file;f1;fitness;precision;generalisation;simplicity;method
base_event_log;0.27523662388193376;0.9707533277618512;0.16035028145592112;-1;-1;token based replay
sample 0.8;0.29027888224835124;0.992426048856109;0.1700016980955531;-1;-1;token based replay
sample 0.7;0.4095089013111249;0.9999789838968651;0.2574746363525241;-1;-1;token based replay
sample 0.6;0.350069357788841;0.9914692574472462;0.21256020711246693;-1;-1;token based replay
sample 0.5;0.5293938444316072;0.999960194899749;0.359988586077595;-1;-1;token based replay
sample 0.4;0.32257179844504996;0.9867805372604335;0.1927980860852383;-1;-1;token based replay
sample 0.3;0.4024339624994584;0.9998904077450725;0.2519113854956804;-1;-1;token based replay
sample 0.2;0.3605127668001927;0.9981639435285725;0.21998258883018018;-1;-1;token based replay
sample 0.1;0.3947316623356147;0.9996692068329938;0.24591762902141034;-1;-1;token based replay
sample 0.05;0.3153523630388071;0.9989497933400056;0.18722872883482033;-1;-1;token based replay
sample 0.01;0.600798109315875;0.9938600080095001;0.4305283598527664;-1;-1;token based replay
sample 0.005;0.7452353819110891;0.9935213518421635;0.5962336113622297;-1;-1;token based replay
sample 0.001;0.5949063221214338;0.959393638439001;0.43111832590370236;-1;-1;token based replay
