file;f1;fitness;precision;generalisation;simplicity;method
base_event_log;0.9080550638599298;0.8840006611735541;0.9334551652638423;-1;-1;token based replay
sample 0.8;0.9113096486558023;0.8854685848056039;0.9387043169791752;-1;-1;token based replay
sample 0.7;0.907940679160325;0.886002268824065;0.9309931132885867;-1;-1;token based replay
sample 0.6;0.9132374016977949;0.8854324589359278;0.9428452596586508;-1;-1;token based replay
sample 0.5;0.9108036961335241;0.8793766397435122;0.9445602775158943;-1;-1;token based replay
sample 0.4;0.9091899828118684;0.8810717090582053;0.9391621381167644;-1;-1;token based replay
sample 0.3;0.8877613682762518;0.8973020608182105;0.8784214267770574;-1;-1;token based replay
sample 0.2;0.8820162405943732;0.8208583397937393;0.953020887923935;-1;-1;token based replay
sample 0.1;0.8849770917038402;0.8428511804468982;0.9315354655481636;-1;-1;token based replay
sample 0.05;0.922398871028082;0.9109769247982724;0.934110873694207;-1;-1;token based replay
sample 0.01;0.9031477397051696;0.8897500282154833;0.9169551007609836;-1;-1;token based replay
sample 0.005;0.8546760490821828;0.7939117189353256;0.9255128527170727;-1;-1;token based replay
sample 0.001;0.9304824667015904;0.8783818819155895;0.9891533827887428;-1;-1;token based replay
