file;f1;fitness;precision;generalisation;simplicity;method
base log;0.24755990012861886;0.9269104842212335;0.1428571428571429;0.7842885006652455;0.6822429906542056;TBR
0.8;0.24756400291216493;0.9270255298957616;0.1428571428571429;0.7769482566931951;0.6822429906542056;TBR
0.7;0.2475604460590895;0.9269257911667308;0.1428571428571429;0.7747974308096494;0.6822429906542056;TBR
0.6;0.24756706388063543;0.9271113782739926;0.1428571428571429;0.7673072021921823;0.6822429906542056;TBR
0.5;0.2475566846671444;0.9268203371339636;0.1428571428571429;0.7606662207327446;0.6822429906542056;TBR
0.4;0.24756311606838888;0.9270006599167218;0.1428571428571429;0.7558915165776484;0.6822429906542056;TBR
0.3;0.24760008799996014;0.9280384545404383;0.1428571428571429;0.7370460046156585;0.6822429906542056;TBR
0.2;0.24757670371995844;0.9273818286823567;0.1428571428571429;0.7026720738109826;0.6822429906542056;TBR
0.1;0.247498999799776;0.9252056899559129;0.1428571428571429;0.6789840380840275;0.6822429906542056;TBR
0.05;0.24756718763147945;0.9271148492983758;0.1428571428571429;0.5860750785121167;0.6822429906542056;TBR
0.01;0.0;0.9214145383104125;0.0;0.4292155512412972;0.6822429906542056;TBR
0.005;0.0;0.927063339731286;0.0;0.3960778760055855;0.6822429906542056;TBR
0.001;0.0;0.92;0.0;0.26149805043180185;0.6822429906542056;TBR
