file;f1;fitness;precision;generalisation;simplicity;method
base log;0.9097809588881742;0.9297546424751609;0.8906474061577394;0.7014780166492589;0.5728155339805826;TBR
0.8;0.9096854639700391;0.9297176866125089;0.8904982847228612;0.6944178118332109;0.5728155339805826;TBR
0.7;0.9096567011801514;0.9296228816039231;0.8905301436557072;0.6896834446724696;0.5728155339805826;TBR
0.6;0.909555742040113;0.9295648422068026;0.8903898918229322;0.6841337883302389;0.5728155339805826;TBR
0.5;0.9080999030772551;0.9299341996495056;0.887267397399949;0.652574765545662;0.5728155339805826;TBR
0.4;0.9081506314355242;0.930043877804454;0.8872644142587522;0.6338999411157805;0.5728155339805826;TBR
0.3;0.9080739541488579;0.9300572309046885;0.8871058956595504;0.6178917608745522;0.5728155339805826;TBR
0.2;0.9080229939716389;0.9299046038987971;0.8871475025321179;0.5811223214232994;0.5728155339805826;TBR
0.1;0.9079925858083471;0.9301048427358961;0.8869073045706963;0.5231202090266194;0.5728155339805826;TBR
0.05;0.9085069154416701;0.9298008774890314;0.8881664499349805;0.44959643922093473;0.5728155339805826;TBR
0.01;0.8329564299713553;0.9289617486338798;0.7549361207897793;0.28102282675663715;0.5728155339805826;TBR
0.005;0.8344107722872188;0.9342560553633218;0.7538461538461538;0.2496994282699999;0.5728155339805826;TBR
0.001;0.7323486447005357;0.9215686274509804;0.6075949367088608;0.12339692366694133;0.5728155339805826;TBR
