file;f1;fitness;precision;generalisation;simplicity;method
base log;0.3500409451884335;0.973429613099393;0.2133869745204361;0.9475973827083886;0.6111111111111112;TBR
0.8;0.34764787940509684;0.9734516766338284;0.2116099751515812;0.9407018558554752;0.6111111111111112;TBR
0.7;0.3492891880650985;0.973334938243753;0.2128330289446012;0.9378372014678305;0.6111111111111112;TBR
0.6;0.3468030822087008;0.9735724392950951;0.21097863185502663;0.9261887259319054;0.6111111111111112;TBR
0.5;0.34406149113360773;0.9734381257196443;0.20895900222277108;0.9223540333898409;0.6111111111111112;TBR
0.4;0.3462068416953465;0.9732931356361939;0.21055053339533447;0.9191366759882662;0.6111111111111112;TBR
0.3;0.34156316442453394;0.9733752946565164;0.20712169847619954;0.9163840639784133;0.6111111111111112;TBR
0.2;0.34122110570777187;0.9732709052259275;0.2068749088284747;0.9060846137403687;0.6111111111111112;TBR
0.1;0.33284879564818787;0.9729246961901158;0.20076670401694574;0.8794881652208795;0.6111111111111112;TBR
0.05;0.32840576762732127;0.9738319529773138;0.19750527879878;0.8605471920778986;0.6111111111111112;TBR
0.01;0.3201412677266838;0.9734177711055796;0.19157330554211482;0.8055819890686597;0.6111111111111112;TBR
0.005;0.3067718675482256;0.971235263825711;0.18215314530716153;0.7420569158827305;0.6111111111111112;TBR
0.001;0.29263286650953074;0.9716354654394189;0.1722560975609756;0.5944686618370492;0.6111111111111112;TBR
