file;f1;fitness;precision;generalisation;simplicity;method
base log;0.2608762562565105;0.99940675227727;0.1500177824411657;0.9654899820586718;0.6000000000000001;TBR
0.8;0.25904997037584065;0.9993908191283216;0.1488115477051929;0.9642598790607668;0.6000000000000001;TBR
0.7;0.25772938618986674;0.9993832702937696;0.14794080423306288;0.9611786293842152;0.6000000000000001;TBR
0.6;0.2569992751636242;0.9994068973629326;0.14745935651079078;0.9600703953812696;0.6000000000000001;TBR
0.5;0.2548134233120446;0.9993967350027677;0.14602214272792802;0.9510587971128188;0.6000000000000001;TBR
0.4;0.2536051304112812;0.9993669480168961;0.14522973328569366;0.9334362216163793;0.6000000000000001;TBR
0.3;0.252006933367053;0.9994035096416796;0.1441817044157947;0.9304901930403703;0.6000000000000001;TBR
0.2;0.25364982175039924;0.9995086450869018;0.14525605309538958;0.9252806877147938;0.6000000000000001;TBR
0.1;0.2665477235566513;1.0;0.15376698117328436;0.8922308184933391;0.6000000000000001;TBR
0.05;0.26554856022293327;1.0;0.15310233203015755;0.8624022177157755;0.6000000000000001;TBR
0.01;0.2578934231873205;1.0;0.1480353880869658;0.658881478668512;0.6000000000000001;TBR
0.005;0.25681554524361944;1.0;0.14732551368438562;0.566937831546272;0.6000000000000001;TBR
0.001;0.26356589147286824;1.0;0.1517857142857143;0.3318030445421587;0.6000000000000001;TBR
