file;f1;fitness;precision;generalisation;simplicity;method
base log;0.2608762562565105;0.99940675227727;0.1500177824411657;0.9654899820586718;0.6000000000000001;TBR
0.8;0.25905192477435385;0.9993907272877588;0.1488128396229066;0.9642586456141748;0.6000000000000001;TBR
0.7;0.25773581579926613;0.9993832447595842;0.14794504184919843;0.9597004647199159;0.6000000000000001;TBR
0.6;0.25675412446412255;0.9994071079531128;0.1472979596090187;0.9585972799779434;0.6000000000000001;TBR
0.5;0.25493473756706075;0.9994024847164185;0.14610170270092604;0.9531823973374819;0.6000000000000001;TBR
0.4;0.25370659366820475;0.9993742262016072;0.14529613112731055;0.9512836675206375;0.6000000000000001;TBR
0.3;0.2524451560712044;0.9994117363250421;0.14446849766791237;0.9483725327901901;0.6000000000000001;TBR
0.2;0.2540832867566799;0.9994911089667904;0.1455407998210383;0.941019190332538;0.6000000000000001;TBR
0.1;0.26611403139281103;0.9998335006024204;0.15348231533746948;0.9241382424189988;0.6000000000000001;TBR
0.05;0.2625318748804092;0.9996518240446641;0.1511082064105479;0.9050665785917341;0.6000000000000001;TBR
0.01;0.23720313816804592;0.9984108756740976;0.13458950201884257;0.8422559030973311;0.6000000000000001;TBR
0.005;0.21892674431357753;0.997455646499777;0.1229569916286486;0.8169919779100454;0.6000000000000001;TBR
0.001;0.1980284775465499;1.0;0.10989545344031126;0.6616326071199377;0.6000000000000001;TBR
