file;f1;fitness;precision;generalisation;simplicity;method
base log;0.8714152189551898;0.9434199003561774;0.8096223725576169;0.9383195396601995;0.7094017094017093;TBR
0.8;0.8708090319416137;0.9431276199116738;0.8087912912747174;0.9360956725260667;0.7094017094017093;TBR
0.7;0.870843628543603;0.9433688457073548;0.8086736389904621;0.9344284315291762;0.7094017094017093;TBR
0.6;0.8711210604658197;0.9434112968244883;0.8091210089735941;0.9335305399367501;0.7094017094017093;TBR
0.5;0.8700513489233691;0.9437565797356493;0.8070245750178221;0.9307093088189548;0.7094017094017093;TBR
0.4;0.8692978759084143;0.9431520672592111;0.806170150661248;0.9280358367267539;0.7094017094017093;TBR
0.3;0.8683408906758445;0.9422201144743957;0.805204985967243;0.9242760302910319;0.7094017094017093;TBR
0.2;0.868236407241007;0.9430840904063289;0.8043957008115815;0.9154095525282131;0.7094017094017093;TBR
0.1;0.8625576274335534;0.9446322927150503;0.7936050134415781;0.8986876751082687;0.7094017094017093;TBR
0.05;0.8633528615569904;0.942997666704009;0.7961137507978158;0.8737838671992023;0.7094017094017093;TBR
0.01;0.8430434101009254;0.937354195464388;0.7659756724344697;0.762267763372535;0.7094017094017093;TBR
0.005;0.837793215882828;0.9423662887205744;0.7541106128550075;0.7072615033915479;0.7094017094017093;TBR
0.001;0.8601138648871157;0.9540892549320054;0.782991202346041;0.48158043772308734;0.7094017094017093;TBR
