file;f1;fitness;precision;generalisation;simplicity;method
base log;0.9327111643220379;0.9063480424056386;0.9606538910271024;0.5580347221422544;0.5;TBR
0.8;0.9326495694885771;0.9067724275755816;0.9600470430107527;0.5351482644061849;0.5;TBR
0.7;0.9321512446859253;0.904358576572837;0.9617063185539935;0.5166581133778918;0.5;TBR
0.6;0.9312780127605714;0.9060226871884581;0.9579816923420407;0.49877899870687736;0.5;TBR
0.5;0.9305059525613029;0.9057802234300596;0.9566194770787058;0.4783150933883191;0.5;TBR
0.4;0.9293673971762266;0.9065589477491975;0.9533531593544291;0.45342256923713575;0.5;TBR
0.3;0.9260091615719157;0.9018628998829028;0.9514839658182487;0.411396940174906;0.5;TBR
0.2;0.9271127573526035;0.9065404181989141;0.9486404833836858;0.38745211386772693;0.5;TBR
0.1;0.7752792846111691;0.9073055825159555;0.6767955801104972;0.31112282498166133;0.5;TBR
0.05;0.7499465798036172;0.9036413523033575;0.6409340659340659;0.2431470860667052;0.5;TBR
0.01;0.751862153404455;0.9115322035979616;0.6397919375812744;0.15833637044905158;0.5;TBR
0.005;0.7349499636940336;0.908743430482561;0.6169590643274854;0.09487459157658618;0.5;TBR
0.001;0.5263157894736843;0.9523809523809523;0.36363636363636365;0.026184233741757046;0.5;TBR
