file;f1;fitness;precision;generalisation;simplicity;method
base_event_log;0.9258542906562569;0.9311004951231698;0.9206668735195513;-1;-1;token based replay
sample 0.8;0.9097809588881742;0.9297546424751609;0.8906474061577394;-1;-1;token based replay
sample 0.7;0.9097809588881742;0.9297546424751609;0.8906474061577394;-1;-1;token based replay
sample 0.6;0.9097809588881742;0.9297546424751609;0.8906474061577394;-1;-1;token based replay
sample 0.5;0.9092015707575372;0.9285452312680735;0.8906474061577394;-1;-1;token based replay
sample 0.4;0.9092015707575372;0.9285452312680735;0.8906474061577394;-1;-1;token based replay
sample 0.3;0.9092015707575372;0.9285452312680735;0.8906474061577394;-1;-1;token based replay
sample 0.2;0.9092863966589492;0.9287221959080254;0.8906474061577394;-1;-1;token based replay
sample 0.1;0.7086627763449196;0.9292067181269024;0.5727278405896683;-1;-1;token based replay
sample 0.05;0.7040370201007868;0.9273571863124845;0.5673995308835027;-1;-1;token based replay
sample 0.01;0.610793790155322;0.9276710681626859;0.45527819749567444;-1;-1;token based replay
sample 0.005;0.610793790155322;0.9276710681626859;0.45527819749567444;-1;-1;token based replay
sample 0.001;0.9445831719329564;0.9271986604353585;0.9626320416192302;-1;-1;token based replay
