file;f1;fitness;precision;generalisation;simplicity;method
base log;0.9196023365332181;0.8892866725024238;0.9520578620414406;0.6768756399659026;0.5017793594306049;TBR
0.8;0.9166852938947607;0.8935807334394268;0.9410163571089334;0.5010640395233681;0.5017793594306049;TBR
0.7;0.9170839147101093;0.8934656225426867;0.941984785337973;0.4939591128745018;0.5017793594306049;TBR
0.6;0.9173757465436512;0.893355557180149;0.9427233166129622;0.4841702976686927;0.5017793594306049;TBR
0.5;0.9219416944124296;0.896078005073655;0.9493427761248237;0.43958319291750547;0.5017793594306049;TBR
0.4;0.9206853395766522;0.8943218663504241;0.9486503474525962;0.43402588949961807;0.5017793594306049;TBR
0.3;0.9187407707231503;0.894734513725651;0.9440707481134974;0.4014887536560027;0.5017793594306049;TBR
0.2;0.9205972451743528;0.8966434777795614;0.945865988477708;0.3667106795379206;0.5017793594306049;TBR
0.1;0.8973964568671845;0.8971684979967043;0.8976245316098869;0.29132020617767773;0.5017793594306049;TBR
0.05;0.7270631036170594;0.8940461581655215;0.6126390930086081;0.23997807677391003;0.5017793594306049;TBR
0.01;0.719969759241033;0.8967611424381557;0.6014059753954306;0.16385809196829793;0.5017793594306049;TBR
0.005;0.8870996487119109;0.8960580653234889;0.8783185840707964;0.1265835341535516;0.5017793594306049;TBR
0.001;0.4807636143279328;0.8783153599533664;0.33096085409252674;0.06348727886555416;0.5017793594306049;TBR
