file;f1;fitness;precision;generalisation;simplicity;method
base log;0.9195350031339682;0.8891607468326812;0.9520578620414406;0.6767734986239993;0.5008976660682226;TBR
0.8;0.9190538268545879;0.8889374935614497;0.9512823426904573;0.6608646883031581;0.5008976660682226;TBR
0.7;0.9191034536285626;0.8890354343433857;0.951276525487061;0.6498846103470274;0.5008976660682226;TBR
0.6;0.9185472085379928;0.8891771223827956;0.9499237959764275;0.6345145497452708;0.5008976660682226;TBR
0.5;0.9181066162814918;0.8895271347864651;0.9485835110731387;0.5874118686601633;0.5008976660682226;TBR
0.4;0.9184656222053618;0.8896976285474563;0.9491561828781835;0.5707649650186857;0.5008976660682226;TBR
0.3;0.9184831600554961;0.8898052552063154;0.949071170828493;0.5318853346868151;0.5008976660682226;TBR
0.2;0.9170640970883782;0.8908670190976058;0.9448485712927305;0.48226597615818945;0.5008976660682226;TBR
0.1;0.9154224406825854;0.892310981208662;0.9397629380141201;0.3952815972577143;0.5008976660682226;TBR
0.05;0.9142523668561595;0.8935406596603267;0.9359470268143971;0.325288765224113;0.5008976660682226;TBR
0.01;0.7217160121842209;0.8926111737214366;0.6057432432432432;0.1974826484329567;0.5008976660682226;TBR
0.005;0.7233529878871988;0.8951903411989655;0.6068620443173696;0.14624608802685846;0.5008976660682226;TBR
0.001;0.488569276170278;0.8907007727151612;0.3366013071895425;0.0562288787647548;0.5008976660682226;TBR
