file;f1;fitness;precision;generalisation;simplicity;method
base log;0.9195350031339682;0.8891607468326812;0.9520578620414406;0.6730752827845239;0.5;TBR
0.8;0.9189103749187248;0.8896111601343598;0.9502052471890059;0.6507563948503929;0.5;TBR
0.7;0.9190980710730521;0.8896683828440302;0.9505414016891907;0.6374917308974163;0.5;TBR
0.6;0.918207051566263;0.8893681402245592;0.9489789194641418;0.6254738530793891;0.5;TBR
0.5;0.9191621328275802;0.89099308963532;0.9491704733774851;0.6115499908283595;0.5;TBR
0.4;0.9180437300219746;0.8900058348838314;0.9479056455848436;0.5685691314621414;0.5;TBR
0.3;0.9188319470428139;0.8889940445344844;0.9507423492576508;0.542981661248735;0.5;TBR
0.2;0.9175551774001101;0.8878648265176303;0.949299928548625;0.5234140524314477;0.5;TBR
0.1;0.9156084529992453;0.8851191280011921;0.9482732203597586;0.43202023589661775;0.5;TBR
0.05;0.9176158764061304;0.8930981682073384;0.9435177235373482;0.34830748629096075;0.5;TBR
0.01;0.7269798964684973;0.8933363583754209;0.6128545564272783;0.23115741883644814;0.5;TBR
0.005;0.7321214734087282;0.8924655549036102;0.6206185567010309;0.1890957110286574;0.5;TBR
0.001;0.7186619888675434;0.920690811535882;0.5893416927899686;0.0748991549136776;0.5;TBR
