file;f1;fitness;precision;generalisation;simplicity;method
base log;0.2121151335955872;1.0;0.11864026458379762;0.8616797985629043;0.5946547884187082;TBR
0.8;0.21040295756932964;1.0;0.11757001860237526;0.8497195158852882;0.5946547884187082;TBR
0.7;0.20699329402563682;1.0;0.11544479635013505;0.8465412351921464;0.5946547884187082;TBR
0.6;0.20898273938053175;1.0;0.11668382208011208;0.8367820712165446;0.5946547884187082;TBR
0.5;0.20276475162872143;1.0;0.1128203732997527;0.8287201348194662;0.5946547884187082;TBR
0.4;0.20126499501821743;1.0;0.11189252138908357;0.8193295639933862;0.5946547884187082;TBR
0.3;0.19565438017095213;1.0;0.10843509027360809;0.8023898458494594;0.5946547884187082;TBR
0.2;0.16657238938159802;1.0;0.09085299491339849;0.7509966677964618;0.5946547884187082;TBR
0.1;0.18569419352107852;1.0;0.10234999681859636;0.7192093423553931;0.5946547884187082;TBR
0.05;0.17917607675428057;1.0;0.09840384590009632;0.6656532076762023;0.5946547884187082;TBR
0.01;0.1315345699831366;1.0;0.0703971119133574;0.5318057028018088;0.5946547884187082;TBR
0.005;0.12527837389156585;1.0;0.0668250539956804;0.4697120266603534;0.5946547884187082;TBR
0.001;0.11523915461624018;1.0;0.06114258734655331;0.3111359324919275;0.5946547884187082;TBR
