file;f1;fitness;precision;generalisation;simplicity;method
base log;0.9396284976968793;0.9006721341069717;0.9821071323559086;0.6752625670266271;0.48876404494382025;TBR
0.8;0.9395432650307114;0.900527585219996;0.982092786362442;0.6665742406775885;0.48876404494382025;TBR
0.7;0.9395119544263119;0.9005277873542976;0.9820241269214312;0.65758215587574;0.48876404494382025;TBR
0.6;0.9389629636798666;0.9005249768271604;0.9808286297586165;0.648716165728632;0.48876404494382025;TBR
0.5;0.9390294560963957;0.900968287108691;0.9804482346211846;0.6263336105745083;0.48876404494382025;TBR
0.4;0.9390396844733437;0.90099782889671;0.9804355530482204;0.6057860818060434;0.48876404494382025;TBR
0.3;0.9395140385079349;0.9009683557294736;0.9815052931792914;0.5890288012135276;0.48876404494382025;TBR
0.2;0.9391192758591873;0.9013714680773615;0.9801668936342828;0.5479802714241364;0.48876404494382025;TBR
0.1;0.9394735682669232;0.9025357341411985;0.9795639137143024;0.4901058594346973;0.48876404494382025;TBR
0.05;0.9330855657272679;0.9024066779892197;0.9659238297370593;0.42965116920463886;0.48876404494382025;TBR
0.01;0.7996785710148527;0.9041805401405846;0.7168299198575245;0.27766007713005636;0.48876404494382025;TBR
0.005;0.7965930040544762;0.9014529914529914;0.7135862913096696;0.22177038315596587;0.48876404494382025;TBR
0.001;0.4591332157227403;0.9214883720930233;0.30573248407643316;0.09305593866042394;0.48876404494382025;TBR
