file;f1;fitness;precision;generalisation;simplicity;method
base log;0.9396363603274416;0.90069961049695;0.9820916430549991;0.7002484425333461;0.5189873417721519;TBR
0.8;0.9393965661919107;0.900312435911672;0.9820281164298404;0.6896889905198086;0.5189873417721519;TBR
0.7;0.9395340552079616;0.9004969650557857;0.9821090800961451;0.6739507946305232;0.5189873417721519;TBR
0.6;0.9393079030754226;0.9004008567888437;0.981729213149604;0.6642750768621908;0.5189873417721519;TBR
0.5;0.9395207365610518;0.9007594435595505;0.9817679716940425;0.6570918475909963;0.5189873417721519;TBR
0.4;0.9383212754807926;0.8991813620561521;0.9810236516805142;0.6493461299017969;0.5189873417721519;TBR
0.3;0.8320513070999751;0.9014250936224859;0.7725924934001607;0.6151029424713905;0.5189873417721519;TBR
0.2;0.9381791782033436;0.9045094364088035;0.974452502539015;0.5919832496137869;0.5189873417721519;TBR
0.1;0.9307419981905766;0.8995724827289687;0.9641490433031219;0.5404718192383928;0.5189873417721519;TBR
0.05;0.8203283208323437;0.8983004809769415;0.7548109965635739;0.48127960751110654;0.5189873417721519;TBR
0.01;0.8024896737647554;0.9033901635990168;0.7218640093786635;0.32382926751395213;0.5189873417721519;TBR
0.005;0.8049813243349622;0.8920232456227277;0.7334159950402976;0.2412626113513473;0.5189873417721519;TBR
0.001;0.6033976799114165;0.8542893187552565;0.46641791044776115;0.09884707838824158;0.5189873417721519;TBR
